Fecha,Producto,Metodo de pago,Tipo de Cliente,Region,Metodo de Envio,Estado del Pedido,Marca,Precio Total (ARS),Cantidad de Productos,Descuento Aplicado (%),Cantidad de Pedidos,Monto Pagado (ARS),Tiempo de Envio,Valor del Envio (ARS)
25/12/2024,Auriculares,PayPal,Nuevo,Neuquen,Envio Estandar,Entregado,Huawei,180142,4,2,9,5694214,5,4464
25/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Tucuman,Recogida en Tienda,Pendiente,LG,439868,2,14,4,3246206,5,8252
25/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Neuquen,Envio Estandar,Enviado,Xiaomi,615144,4,11,13,31148024,4,2145
25/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Cordoba,Recogida en Tienda,Entregado,Huawei,536055,3,13,17,23789327,6,1436
25/12/2024,Tablet,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Pendiente,Samsung,242442,1,11,4,851857,6,8104
25/12/2024,Tablet,Tarjeta de Credito,Recurrente,Neuquen,Recogida en Tienda,Cancelado,Apple,279376,3,4,11,9010599,1,6964
25/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Buenos Aires,Envio Estandar,Pendiente,Apple,682890,4,8,14,34197308,2,9010
25/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,Buenos Aires,Recogida en Tienda,Cancelado,Sony,502526,1,8,9,4070750,3,7165
25/12/2024,Tablet,Pago Contra Entrega,Recurrente,Mendoza,Recogida en Tienda,Pendiente,Apple,962022,4,7,16,58566207,6,2739
25/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Mendoza,Envio Express,Cancelado,Huawei,761488,4,7,14,40204617,4,7653
25/12/2024,Smartphone,Tarjeta de Credito,Recurrente,Cordoba,Envio Estandar,Enviado,Huawei,887923,3,6,18,46905752,5,2541
25/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Mendoza,Recogida en Tienda,Entregado,Huawei,765095,1,7,1,675637,5,2732
25/12/2024,Reloj Inteligente,PayPal,Nuevo,CABA,Recogida en Tienda,Pendiente,Sony,621845,1,5,8,4593619,6,9118
25/12/2024,Tablet,Mercado Pago,Nuevo,Neuquen,Envio Estandar,Cancelado,Sony,329064,2,4,11,6413395,3,4374
25/12/2024,Camara Digital,PayPal,Nuevo,Mendoza,Envio Express,Pendiente,Apple,735940,4,1,12,30451455,3,8245
25/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Tucuman,Recogida en Tienda,Enviado,Xiaomi,128645,2,15,6,1381260,5,9149
25/12/2024,Reloj Inteligente,PayPal,Recurrente,Tucuman,Envio Express,Cancelado,Samsung,554616,2,5,14,15280146,3,1312
25/12/2024,Camara Digital,Mercado Pago,Nuevo,CABA,Recogida en Tienda,Pendiente,Huawei,476974,1,6,19,8190189,5,4665
25/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,CABA,Envio Express,Cancelado,Sony,478440,1,9,2,822273,2,7717
25/12/2024,Reloj Inteligente,PayPal,Recurrente,Tucuman,Envio Express,Enviado,Xiaomi,190034,2,2,12,3901829,2,7541
25/12/2024,Auriculares,Mercado Pago,Nuevo,Santa Fe,Envio Express,Cancelado,Samsung,743963,2,8,3,4241047,3,3058
25/12/2024,Smartphone,PayPal,Recurrente,Neuquen,Envio Estandar,Cancelado,Huawei,897100,1,15,8,6845732,5,5018
25/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Santa Fe,Recogida en Tienda,Enviado,Apple,652459,4,3,9,23044523,3,3405
25/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,Santa Fe,Envio Estandar,Cancelado,Lenovo,885082,4,10,4,12702139,5,1379
25/12/2024,Tablet,Tarjeta de Credito,Nuevo,Cordoba,Envio Estandar,Enviado,Huawei,248695,4,5,12,10497050,6,1815
25/12/2024,Accesorios,PayPal,Recurrente,Buenos Aires,Envio Estandar,Enviado,Xiaomi,940206,4,5,10,35014638,6,2952
25/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Santa Fe,Envio Express,Enviado,LG,878902,1,12,10,7739768,4,4525
25/12/2024,Laptop,Pago Contra Entrega,Nuevo,CABA,Envio Express,Enviado,Xiaomi,305525,1,4,19,5542134,3,1534
25/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Formosa,Envio Express,Enviado,Huawei,145511,2,5,7,1940009,6,3133
25/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Entregado,Motorola,701113,2,3,4,5271176,2,3176
25/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Santa Fe,Envio Estandar,Enviado,Lenovo,773003,2,15,1,1325388,2,4112
25/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,San Luis,Recogida en Tienda,Cancelado,Motorola,623518,4,9,10,23021273,1,2686
25/12/2024,Accesorios,Mercado Pago,Nuevo,Jujuy,Envio Estandar,Pendiente,Apple,196308,1,3,8,1405999,1,6162
25/12/2024,Tablet,Mercado Pago,Recurrente,Catamarca,Envio Express,Pendiente,Huawei,177455,2,7,6,2079412,1,5959
25/12/2024,Camara Digital,Mercado Pago,Nuevo,Tucuman,Envio Estandar,Cancelado,Sony,726217,3,,18,33858461,5,5574
25/12/2024,Laptop,Transferencia Bancaria,Recurrente,Buenos Aires,Envio Express,Enviado,LG,295896,1,10,6,1552006,3,5609
25/12/2024,Auriculares,Mercado Pago,Recurrente,Mendoza,Envio Express,Enviado,Sony,549908,4,7,2,4203417,1,1527
25/12/2024,Laptop,Tarjeta de Credito,Nuevo,Rio Negro,Recogida en Tienda,Pendiente,Motorola,193102,1,5,19,3156615,2,4734
25/12/2024,Smartphone,Mercado Pago,Recurrente,Buenos Aires,Envio Estandar,Pendiente,Samsung,550185,3,12,20,28206069,2,8957
25/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Mendoza,Envio Express,Cancelado,Apple,355961,1,3,1,321788,5,7362
25/12/2024,Reloj Inteligente,Mercado Pago,Recurrente,Cordoba,Envio Estandar,Cancelado,Xiaomi,721017,4,7,10,26948806,6,9948
25/12/2024,Tablet,Transferencia Bancaria,Recurrente,Neuquen,Envio Estandar,Enviado,Motorola,177513,3,15,17,8307735,4,2283
25/12/2024,Tablet,Mercado Pago,Nuevo,Misiones,Recogida en Tienda,Cancelado,LG,296781,2,2,9,4885588,3,3472
25/12/2024,Accesorios,PayPal,Nuevo,Misiones,Envio Estandar,Pendiente,Motorola,375185,1,11,15,5369373,3,3139
25/12/2024,Auriculares,Mercado Pago,Nuevo,Salta,Envio Estandar,Cancelado,Lenovo,207697,4,12,1,738966,3,1678
25/12/2024,Reloj Inteligente,PayPal,Recurrente,Buenos Aires,Envio Estandar,Cancelado,Lenovo,562549,3,8,11,17322612,2,5047
25/12/2024,Smartphone,Mercado Pago,Nuevo,Misiones,Envio Estandar,Pendiente,Lenovo,268511,4,2,13,11971749,4,4674
25/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Buenos Aires,Envio Estandar,Entregado,Huawei,640710,3,11,3,5079443,1,2609
25/12/2024,Tablet,Tarjeta de Credito,Recurrente,Tucuman,Recogida en Tienda,Entregado,Huawei,633439,3,4,16,28401548,2,9317
25/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,San Juan,Recogida en Tienda,Entregado,Apple,657219,3,4,18,34642869,2,5931
25/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Neuquen,Recogida en Tienda,Enviado,Sony,859866,3,4,5,11932487,6,1400
25/12/2024,Auriculares,,Nuevo,Catamarca,Recogida en Tienda,Cancelado,Apple,167821,4,12,18,10844258,3,3512
25/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Mendoza,Envio Estandar,Pendiente,LG,453552,4,5,18,29326012,3,8616
25/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Santa Fe,Envio Express,Entregado,Apple,142700,3,4,18,7603572,4,2760
25/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Formosa,Envio Estandar,Pendiente,Sony,690076,4,8,12,31409805,6,4534
25/12/2024,Accesorios,Mercado Pago,Recurrente,Jujuy,Recogida en Tienda,Cancelado,Motorola,606774,2,9,20,20993109,5,3938
25/12/2024,Accesorios,Mercado Pago,Nuevo,Salta,Recogida en Tienda,Cancelado,LG,985971,3,10,13,34336877,4,4084
25/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Mendoza,Recogida en Tienda,Enviado,Apple,887773,4,9,11,35408753,3,7055
25/12/2024,Laptop,PayPal,Nuevo,Chaco,Recogida en Tienda,Entregado,Samsung,298007,1,5,14,3930564,2,2682
25/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Santa Cruz,Envio Estandar,Enviado,Motorola,629326,1,7,14,7966389,1,6367
25/12/2024,Accesorios,Tarjeta de Credito,Recurrente,San Juan,Envio Express,Cancelado,Samsung,144808,3,12,19,7205565,2,8163
25/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Santa Cruz,Envio Express,Entregado,Xiaomi,134510,4,6,8,4241603,2,1615
25/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Mendoza,Envio Estandar,Entregado,Huawei,425970,1,14,3,1253381,6,1228
25/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Corrientes,Envio Estandar,Enviado,Sony,966094,4,1,5,16744256,5,5386
25/12/2024,Auriculares,PayPal,Nuevo,San Juan,Recogida en Tienda,Entregado,Samsung,536197,1,8,9,4163563,6,9080
25/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Santa Fe,Envio Estandar,Pendiente,Motorola,469415,3,5,8,10020818,3,3109
25/12/2024,Accesorios,PayPal,Nuevo,CABA,Envio Estandar,Pendiente,LG,475962,4,7,11,19994364,2,5132
25/12/2024,Accesorios,PayPal,Nuevo,Cordoba,Recogida en Tienda,Enviado,LG,991654,2,14,3,5619341,1,5309
25/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Sony,332266,4,14,13,16692438,2,9496
25/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Misiones,Recogida en Tienda,Entregado,Sony,430807,2,9,14,11935228,6,8732
25/12/2024,Smartphone,Mercado Pago,Nuevo,Santa Fe,Envio Estandar,Entregado,Samsung,340812,1,15,17,5630566,6,8251
25/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Catamarca,Envio Express,Pendiente,Sony,610271,2,3,16,16805163,2,9497
25/12/2024,Accesorios,Mercado Pago,Recurrente,Misiones,Recogida en Tienda,Entregado,Samsung,382640,4,12,19,27032722,4,8736
25/12/2024,Camara Digital,PayPal,Recurrente,Cordoba,Envio Estandar,Cancelado,Apple,989639,3,2,10,25279665,1,2685
25/12/2024,Smartphone,PayPal,Recurrente,Jujuy,Envio Express,Enviado,Motorola,583280,2,9,8,8208219,1,9997
26/12/2024,Tablet,Transferencia Bancaria,Nuevo,Buenos Aires,Envio Express,Entregado,Huawei,103543,2,5,6,1112925,5,7820
26/12/2024,Auriculares,PayPal,Nuevo,Mendoza,Envio Estandar,Cancelado,LG,598605,1,12,4,2182815,5,5743
26/12/2024,Smartphone,Mercado Pago,Nuevo,Cordoba,Envio Express,Enviado,LG,977518,2,2,14,24632288,1,5535
26/12/2024,Auriculares,Mercado Pago,Nuevo,Cordoba,Envio Express,Enviado,Samsung,256747,2,14,1,445652,5,2849
26/12/2024,Camara Digital,Mercado Pago,Recurrente,Mendoza,Envio Express,Cancelado,Huawei,532868,1,7,11,5260715,6,9427
26/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Buenos Aires,Envio Express,Cancelado,Lenovo,140185,3,3,16,6511103,4,8627
26/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Santa Fe,Envio Estandar,Enviado,Samsung,505950,2,2,16,14823556,6,9982
26/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Santa Fe,Recogida en Tienda,Enviado,Xiaomi,713390,3,10,19,35245742,4,9190
26/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Mendoza,Recogida en Tienda,Pendiente,Samsung,650136,1,11,16,9199592,3,5380
26/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Neuquen,Envio Estandar,Cancelado,Huawei,172435,4,10,14,8707779,6,1047
26/12/2024,Laptop,Tarjeta de Credito,Recurrente,Mendoza,Envio Express,Entregado,Lenovo,560124,2,14,14,13929729,5,4947
26/12/2024,Laptop,Tarjeta de Credito,Nuevo,Cordoba,Recogida en Tienda,Cancelado,Apple,245580,4,8,5,4779637,5,7211
26/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,Neuquen,Recogida en Tienda,Cancelado,Lenovo,602684,3,5,19,33910664,2,2081
26/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Buenos Aires,Recogida en Tienda,Enviado,LG,298196,2,14,2,1028782,4,5048
26/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Santa Fe,Envio Express,Pendiente,LG,951883,3,9,13,31923719,3,3432
26/12/2024,Laptop,Mercado Pago,Nuevo,Neuquen,Envio Express,Cancelado,Apple,393938,3,4,17,18893491,1,5564
26/12/2024,Auriculares,PayPal,Recurrente,CABA,Envio Express,Pendiente,Xiaomi,781606,4,10,11,33999172,6,3483
26/12/2024,Smartphone,PayPal,Nuevo,Neuquen,Envio Express,Entregado,LG,108765,4,9,15,5814535,2,4019
26/12/2024,Accesorios,PayPal,Recurrente,Mendoza,Envio Estandar,Enviado,Apple,164848,2,6,9,2887005,4,1675
26/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,CABA,Envio Estandar,Enviado,Xiaomi,245757,1,8,12,2798637,2,1511
26/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Cordoba,Recogida en Tienda,Enviado,LG,273493,4,13,9,9121026,6,2565
26/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Cordoba,Envio Express,Entregado,LG,941605,4,7,4,14833828,3,6592
26/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Tucuman,Recogida en Tienda,Pendiente,Samsung,770057,4,3,1,2983166,4,7100
26/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Cordoba,Recogida en Tienda,Cancelado,LG,625862,4,12,18,40563502,5,5026
26/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,Tucuman,Envio Estandar,Cancelado,LG,408020,1,7,13,4672299,3,3197
26/12/2024,Auriculares,PayPal,Nuevo,CABA,Recogida en Tienda,Enviado,Apple,416986,2,10,12,9498897,1,1716
26/12/2024,Accesorios,PayPal,Recurrente,Tucuman,Envio Estandar,Enviado,Xiaomi,128703,4,2,2,986838,6,9531
26/12/2024,Tablet,Mercado Pago,Recurrente,Santa Fe,Envio Express,Cancelado,Xiaomi,642044,1,12,19,11588029,4,4094
26/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Santa Fe,Envio Estandar,Enviado,Huawei,265832,1,10,10,2534301,1,3315
26/12/2024,Laptop,Pago Contra Entrega,Nuevo,Santa Fe,Recogida en Tienda,Pendiente,Xiaomi,286855,3,11,13,10248499,6,3574
26/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Neuquen,Envio Estandar,Cancelado,Sony,268763,3,7,19,13187305,4,3393
26/12/2024,Smartphone,Mercado Pago,Nuevo,Buenos Aires,Envio Express,Cancelado,LG,175231,4,2,12,7769167,5,7141
26/12/2024,Smartphone,PayPal,Recurrente,Formosa,Envio Estandar,Pendiente,LG,413946,3,6,7,7808826,1,5161
26/12/2024,Laptop,Transferencia Bancaria,Recurrente,Neuquen,Envio Express,Pendiente,Huawei,580021,1,4,6,3057252,4,8603
26/12/2024,Reloj Inteligente,PayPal,Recurrente,Tierra del Fuego,Envio Express,Cancelado,LG,673909,3,9,19,37182409,4,7173
26/12/2024,Auriculares,Tarjeta de Credito,Recurrente,San Juan,Envio Express,Cancelado,Apple,151679,3,12,7,3004756,4,6685
26/12/2024,Accesorios,Mercado Pago,Recurrente,Tucuman,Envio Estandar,Enviado,Lenovo,134107,4,14,14,6908594,2,7908
26/12/2024,Accesorios,PayPal,Recurrente,Chaco,Envio Estandar,Enviado,Apple,522746,4,14,9,17380086,6,3121
26/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,La Rioja,Envio Express,Entregado,Xiaomi,973005,2,15,3,5111747,3,7049
26/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Santa Fe,Recogida en Tienda,Cancelado,Samsung,869375,1,15,3,2407367,1,2427
26/12/2024,Camara Digital,PayPal,Recurrente,Neuquen,Envio Express,Entregado,Xiaomi,739780,2,15,8,11442408,3,3409
26/12/2024,Accesorios,PayPal,Recurrente,San Luis,Envio Express,Entregado,Lenovo,885368,3,1,2,4574649,1,6356
26/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Mendoza,Envio Estandar,Enviado,LG,300732,1,9,11,2857164,4,1330
26/12/2024,Accesorios,Mercado Pago,Nuevo,Misiones,Envio Estandar,Entregado,Motorola,191907,1,5,15,2458820,1,8162
26/12/2024,Auriculares,Mercado Pago,Nuevo,Chaco,Envio Express,Pendiente,Samsung,880639,3,15,9,20427518,6,8906
26/12/2024,Auriculares,Tarjeta de Credito,Nuevo,Salta,Envio Express,Pendiente,Xiaomi,815759,3,2,4,8701538,5,8211
26/12/2024,Smartphone,Transferencia Bancaria,Recurrente,San Luis,Recogida en Tienda,Enviado,Huawei,445836,3,4,18,22986629,4,2525
26/12/2024,Tablet,Pago Contra Entrega,Recurrente,Mendoza,Envio Estandar,Cancelado,Lenovo,311033,2,10,20,11038493,2,7988
26/12/2024,Smartphone,PayPal,Recurrente,Tucuman,Envio Express,Cancelado,Apple,587783,4,12,16,35613206,2,3465
26/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Jujuy,Envio Estandar,Pendiente,LG,238636,4,5,18,16282959,6,1960
26/12/2024,Camara Digital,PayPal,Nuevo,Santa Fe,Envio Express,Entregado,Xiaomi,921786,4,6,7,22267304,5,1632
26/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Misiones,Recogida en Tienda,Entregado,Lenovo,347239,3,6,15,14497846,6,8226
26/12/2024,Smartphone,Pago Contra Entrega,Nuevo,Neuquen,Recogida en Tienda,Entregado,Samsung,545147,3,13,12,16930639,5,9250
26/12/2024,Tablet,,Nuevo,Tierra del Fuego,Envio Express,Cancelado,LG,969952,4,7,8,29317942,2,9113
26/12/2024,Auriculares,Tarjeta de Credito,Nuevo,Chaco,Envio Estandar,Pendiente,LG,946627,1,11,9,8275350,6,6338
26/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Catamarca,Envio Express,Entregado,Sony,823633,3,13,12,27418243,1,6043
26/12/2024,Auriculares,PayPal,Recurrente,Misiones,Envio Estandar,Pendiente,Lenovo,637466,1,15,19,11038691,4,2669
26/12/2024,Auriculares,PayPal,Nuevo,La Rioja,Envio Express,Entregado,Sony,297848,2,13,16,8817972,3,8134
26/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Santa Fe,Envio Estandar,Enviado,LG,890700,3,4,7,16646515,3,2289
26/12/2024,Smartphone,PayPal,Recurrente,Rio Negro,Envio Express,Cancelado,Lenovo,920107,3,15,16,41561562,3,3056
26/12/2024,Accesorios,Tarjeta de Credito,Recurrente,Buenos Aires,Recogida en Tienda,Cancelado,Motorola,908175,1,15,6,4654553,2,8936
26/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Rio Negro,Envio Estandar,Cancelado,Apple,120790,4,5,13,5756666,5,4495
26/12/2024,Tablet,Mercado Pago,Recurrente,Formosa,Envio Estandar,Pendiente,Xiaomi,440809,2,5,9,7576463,6,7901
26/12/2024,Reloj Inteligente,Mercado Pago,Recurrente,San Juan,Envio Estandar,Cancelado,Sony,986482,1,2,11,10302324,2,7750
26/12/2024,Smartphone,Transferencia Bancaria,Recurrente,Jujuy,Envio Estandar,Cancelado,Lenovo,825779,2,10,20,30657804,1,1513
26/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,San Luis,Recogida en Tienda,Pendiente,Samsung,799570,4,3,6,17173589,3,5621
26/12/2024,Smartphone,PayPal,Recurrente,Tierra del Fuego,Envio Express,Entregado,Lenovo,744836,1,11,7,4670998,6,8671
26/12/2024,Reloj Inteligente,PayPal,Recurrente,San Luis,Envio Express,Enviado,Xiaomi,388552,3,6,13,14220910,4,9246
26/12/2024,Accesorios,Tarjeta de Credito,Recurrente,CABA,Envio Estandar,Entregado,LG,837219,2,9,7,11319520,4,5395
26/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Mendoza,Recogida en Tienda,Cancelado,LG,388263,3,4,11,10949317,3,2858
26/12/2024,Tablet,Tarjeta de Credito,Nuevo,San Juan,Envio Estandar,Pendiente,Apple,743823,1,2,7,4663138,4,4030
26/12/2024,Laptop,Tarjeta de Credito,Nuevo,CABA,Envio Estandar,Enviado,Xiaomi,375848,4,3,4,5604180,1,8048
26/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,San Luis,Envio Estandar,Pendiente,Apple,686223,4,7,9,21129562,6,3311
26/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Tierra del Fuego,Envio Express,Enviado,Motorola,892821,2,5,19,31909927,5,9512
26/12/2024,Tablet,PayPal,Nuevo,Catamarca,Recogida en Tienda,Pendiente,LG,419967,3,12,12,13521005,6,4288
26/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,San Juan,Envio Express,Pendiente,Motorola,328890,4,13,4,4835554,5,1951
26/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Tucuman,Envio Estandar,Entregado,LG,898025,2,12,6,9891193,5,3566
26/12/2024,Laptop,Mercado Pago,Recurrente,San Juan,Envio Express,Cancelado,Apple,220485,4,1,1,805290,4,5466
26/12/2024,Camara Digital,PayPal,Nuevo,Neuquen,Envio Express,Pendiente,Xiaomi,232841,1,1,14,2878189,2,4738
26/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Rio Negro,Envio Express,Cancelado,Lenovo,177599,2,10,19,6148633,2,4606
26/12/2024,Tablet,PayPal,Nuevo,La Rioja,Envio Estandar,Cancelado,Xiaomi,833445,1,3,7,5093062,1,2122
26/12/2024,Laptop,PayPal,Nuevo,Tucuman,Recogida en Tienda,Entregado,Sony,439806,3,12,12,14585786,1,2704
26/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Corrientes,Recogida en Tienda,Pendiente,Samsung,896211,3,2,20,53191796,4,6476
26/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Misiones,Envio Express,Cancelado,Lenovo,436668,2,13,5,4256022,1,7209
26/12/2024,Auriculares,Mercado Pago,Nuevo,La Rioja,Envio Estandar,Cancelado,Sony,164447,4,13,12,6923811,1,3579
26/12/2024,Auriculares,Tarjeta de Credito,Recurrente,San Luis,Envio Estandar,Cancelado,Lenovo,432269,4,7,8,12497535,1,1397
26/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Tierra del Fuego,Recogida en Tienda,Enviado,LG,717097,3,5,15,27451894,6,8823
26/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Tierra del Fuego,Envio Estandar,Cancelado,Motorola,723630,4,12,2,5086755,4,6692
27/12/2024,Laptop,Pago Contra Entrega,Nuevo,CABA,Envio Express,Cancelado,Huawei,895118,1,12,10,8008223,5,7487
27/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Mendoza,Envio Estandar,Cancelado,Sony,416056,2,14,8,6417382,5,6962
27/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Buenos Aires,Recogida en Tienda,Entregado,Samsung,500549,1,5,10,4629763,5,1040
27/12/2024,Smartphone,PayPal,Recurrente,Mendoza,Envio Estandar,Entregado,Apple,363201,4,13,13,16143673,6,4120
27/12/2024,Smartphone,PayPal,Recurrente,CABA,Envio Estandar,Entregado,Samsung,482343,4,10,5,9543866,3,5318
27/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Santa Fe,Recogida en Tienda,Enviado,Xiaomi,810629,3,10,8,17164797,1,4062
27/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Mendoza,Recogida en Tienda,Pendiente,Lenovo,389923,3,9,2,1991512,2,8797
27/12/2024,Auriculares,Mercado Pago,Nuevo,CABA,Envio Estandar,Enviado,Apple,502375,3,8,6,8693299,6,5720
27/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Buenos Aires,Envio Estandar,Entregado,Lenovo,822158,3,15,3,7108572,4,9846
27/12/2024,Camara Digital,PayPal,Recurrente,Mendoza,Envio Estandar,Entregado,Apple,627023,2,1,12,13191179,1,3131
27/12/2024,Tablet,Transferencia Bancaria,Nuevo,Mendoza,Envio Estandar,Pendiente,Apple,121603,4,14,12,5415069,6,4922
27/12/2024,Reloj Inteligente,PayPal,Recurrente,Santa Fe,Envio Estandar,Pendiente,Lenovo,231478,2,8,18,7620084,6,1790
27/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Neuquen,Envio Estandar,Pendiente,Apple,753698,1,8,4,2890898,3,6096
27/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Santa Fe,Recogida en Tienda,Pendiente,Huawei,834084,3,4,13,27738802,2,1448
27/12/2024,Accesorios,PayPal,Recurrente,Tucuman,Envio Express,Pendiente,Samsung,837637,2,2,2,3283484,1,9282
27/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Tucuman,Envio Express,Cancelado,LG,237757,1,2,6,1273400,6,6789
27/12/2024,Smartphone,Mercado Pago,Nuevo,Mendoza,Recogida en Tienda,Cancelado,Lenovo,923445,1,11,19,16308593,3,9474
27/12/2024,Tablet,Pago Contra Entrega,Recurrente,Mendoza,Recogida en Tienda,Cancelado,LG,255482,1,14,2,479765,4,4055
27/12/2024,Tablet,PayPal,Recurrente,Neuquen,Recogida en Tienda,Pendiente,Samsung,745125,2,11,7,9085999,6,8888
27/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Tucuman,Envio Express,Entregado,LG,554841,1,8,16,8531200,1,7475
27/12/2024,Tablet,PayPal,Nuevo,Santa Fe,Envio Express,Pendiente,Samsung,840016,1,15,11,8043333,5,6090
27/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Neuquen,Envio Express,Entregado,Xiaomi,151757,2,7,8,2349413,6,7914
27/12/2024,Laptop,Pago Contra Entrega,Recurrente,Mendoza,Envio Express,Cancelado,Samsung,347306,1,9,3,916950,1,3378
27/12/2024,Laptop,PayPal,Nuevo,Buenos Aires,Envio Estandar,Enviado,LG,771005,4,10,14,41550078,6,6866
27/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Tucuman,Envio Estandar,Pendiente,Lenovo,397585,3,4,11,11281209,1,9172
27/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Cordoba,Envio Express,Pendiente,Apple,489963,4,11,15,26907342,6,7738
27/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Cordoba,Envio Estandar,Pendiente,Samsung,646384,2,8,15,18692340,5,1540
27/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,Cordoba,Envio Estandar,Enviado,Sony,957078,2,3,9,16653249,5,4760
27/12/2024,Laptop,Tarjeta de Credito,Recurrente,Neuquen,Recogida en Tienda,Entregado,Huawei,722001,2,10,7,8765908,4,4721
27/12/2024,Accesorios,Transferencia Bancaria,Nuevo,Neuquen,Envio Express,Cancelado,Huawei,152990,4,12,14,7679436,4,1487
27/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Buenos Aires,Envio Express,Entregado,Sony,924412,2,12,6,10434393,5,4557
27/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,Tucuman,Envio Express,Cancelado,Apple,389258,2,9,18,12452312,6,7610
