Fecha;Producto;Metodo de pago;Tipo de Cliente;Region;Metodo de Envio;Estado del Pedido;Marca;Precio Total (ARS);Cantidad de Productos;Descuento Aplicado (%);Cantidad de Pedidos;Monto Pagado (ARS);Tiempo de Envio;Valor del Envio (ARS)
2/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Tucuman;Envio Express;Enviado;Sony;939169;4;13,12;13;42.427.447;5;1.097
4/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;La Rioja;Recogida en Tienda;Entregado;Huawei;184482;4;1,01;18;13.149.013;4;1.593
26/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;San Juan;Envio Estandar;Cancelado;Sony;986482;1;5,06;11;10.302.324;2;7.750
13/12/2024;Tablet;Transferencia Bancaria;Recurrente;Tierra del Fuego;Recogida en Tienda;Entregado;Huawei;696677;2;12,66;1;1.216.936;1;3.445
1/12/2024;Laptop;Mercado Pago;Recurrente;Mendoza;Recogida en Tienda;Cancelado;LG;521006;4;14,16;1;1.788.862;1;9.927
22/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Mendoza;Envio Estandar;Cancelado;Motorola;923996;1;4,64;7;6.167.983;3;1.614
8/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Neuquen;Envio Express;Cancelado;Huawei;262809;4;13,47;2;1.819.184;1;9.231
13/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Cordoba;Recogida en Tienda;Cancelado;LG;514649;3;12,77;1;1.346.826;2;3.260
20/12/2024;Camara Digital;Mercado Pago;Nuevo;Tierra del Fuego;Envio Estandar;Enviado;Huawei;900656;4;12,32;13;41.065.135;6;4.615
22/12/2024;Auriculares;PayPal;Nuevo;San Luis;Recogida en Tienda;Enviado;LG;301400;2;7,78;20;11.118.568;4;5.707
6/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;La Rioja;Recogida en Tienda;Cancelado;Sony;390566;2;14,97;12;7.970.053;1;3.658
30/12/2024;Tablet;Transferencia Bancaria;Nuevo;Cordoba;Envio Estandar;Entregado;Samsung;352700;2;13;6;3.682.015;2;4.975
24/12/2024;Smartphone;PayPal;Recurrente;Formosa;Recogida en Tienda;Pendiente;Apple;455432;1;6,49;3;1.277.564;5;3.729
19/12/2024;Laptop;Tarjeta de Credito;Nuevo;Formosa;Recogida en Tienda;Cancelado;Lenovo;766830;3;8,86;20;41.934.803;1;3.836
7/12/2024;Accesorios;Pago Contra Entrega;Nuevo;San Juan;Envio Express;Cancelado;Samsung;268116;3;1,1;15;11.932.442;1;1.637
18/12/2024;Camara Digital;Mercado Pago;Nuevo;Tierra del Fuego;Envio Express;Pendiente;Huawei;600280;4;1,49;11;26.018.025;4;3.316
10/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Santa Cruz;Recogida en Tienda;Enviado;Xiaomi;877666;1;13,93;12;9.065.187;1;3.259
22/12/2024;Tablet;Pago Contra Entrega;Recurrente;Salta;Envio Estandar;Enviado;LG;292312;1;1,66;12;3.449.536;2;8.641
12/12/2024;Tablet;PayPal;Nuevo;Corrientes;Envio Express;Enviado;Motorola;872172;2;11,69;19;29.266.934;4;2.195
9/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Mendoza;Recogida en Tienda;Enviado;Huawei;577210;4;8,29;1;2.117.442;1;3.677
28/12/2024;Smartphone;Pago Contra Entrega;Nuevo;Jujuy;Envio Estandar;Enviado;Xiaomi;657416;4;12,2;18;41.557.520;2;8.609
18/12/2024;Tablet;PayPal;Recurrente;Jujuy;Recogida en Tienda;Enviado;Lenovo;985895;4;8,44;11;39.720.145;3;5.261
17/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Catamarca;Envio Estandar;Enviado;Lenovo;971643;1;11,02;14;12.103.407;6;1.455
11/12/2024;Tablet;Pago Contra Entrega;Recurrente;Tierra del Fuego;Envio Express;Pendiente;Huawei;639630;2;6,21;5;5.999.138;4;6.317
11/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Chaco;Envio Estandar;Enviado;Huawei;239006;1;10,09;6;1.289.413;4;3.433
3/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Corrientes;Envio Estandar;Enviado;Samsung;578921;2;8,88;20;21.100.106;3;4.335
18/12/2024;Accesorios;PayPal;Recurrente;Rio Negro;Recogida en Tienda;Pendiente;Motorola;566422;2;14,77;12;11.585.599;3;6.312
18/12/2024;Accesorios;Tarjeta de Credito;Nuevo;San Luis;Envio Estandar;Entregado;Apple;818753;1;14,62;2;1.398.106;1;7.099
7/12/2024;Accesorios;Mercado Pago;Recurrente;La Rioja;Envio Express;Entregado;Sony;283405;3;9,17;8;6.177.683;6;4.857
31/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Cordoba;Recogida en Tienda;Pendiente;Lenovo;723461;2;12,48;12;15.195.971;1;4.416
31/12/2024;Laptop;Tarjeta de Credito;Recurrente;La Rioja;Recogida en Tienda;Entregado;Samsung;543004;4;9,4;14;27.548.347;4;5.440
16/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Rio Negro;Envio Estandar;Enviado;Xiaomi;246436;4;2,69;6;5.755.506;5;3.413
28/12/2024;Tablet;PayPal;Recurrente;San Luis;Recogida en Tienda;Pendiente;Xiaomi;682638;1;12,87;18;10.705.571;5;6.433
9/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Mendoza;Envio Express;Cancelado;Lenovo;773862;2;12,29;18;24.436.090;4;4.467
19/12/2024;Auriculares;Mercado Pago;Nuevo;Chaco;Recogida en Tienda;Enviado;Apple;107029;4;13,28;18;6.682.673;6;3.988
10/12/2024;Reloj Inteligente;PayPal;Nuevo;Tierra del Fuego;Envio Express;Pendiente;Sony;154993;3;5,68;4;1.754.278;3;4.279
10/12/2024;Auriculares;Tarjeta de Credito;Recurrente;San Juan;Recogida en Tienda;Enviado;Xiaomi;253277;3;10,5;2;1.360.024;1;4.246
8/12/2024;Accesorios;PayPal;Recurrente;Buenos Aires;Envio Estandar;Enviado;Xiaomi;849219;2;1,46;2;3.347.146;6;9.857
25/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Neuquen;Recogida en Tienda;Enviado;Sony;859866;3;7,49;5;11.932.487;6;1.400
3/12/2024;Auriculares;PayPal;Nuevo;Buenos Aires;Envio Estandar;Enviado;Huawei;228242;3;12,81;19;11.343.095;6;6.576
1/12/2024;Accesorios;PayPal;Nuevo;San Luis;Recogida en Tienda;Enviado;Apple;202235;3;14;18;9.392.082;3;2.298
11/12/2024;Accesorios;PayPal;Nuevo;Formosa;Envio Express;Cancelado;Sony;836826;2;6,25;17;26.674.310;4;2.589
2/12/2024;Tablet;Transferencia Bancaria;Nuevo;Formosa;Envio Estandar;Enviado;Apple;707684;3;8,21;4;7.795.042;4;5.116
1/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Salta;Recogida en Tienda;Cancelado;Apple;458016;2;13,46;2;1.585.390;3;5.275
17/12/2024;Laptop;PayPal;Recurrente;Buenos Aires;Envio Estandar;Cancelado;Sony;639929;3;12,3;15;25.254.784;2;7.864
10/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Formosa;Envio Estandar;Cancelado;Samsung;907400;2;12,75;15;23.750.267;3;9.814
18/12/2024;Laptop;Mercado Pago;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Samsung;407015;1;13,35;3;1.058.083;1;4.060
4/12/2024;Tablet;Pago Contra Entrega;Nuevo;La Rioja;Envio Estandar;Pendiente;Lenovo;736252;1;12,5;2;1.288.435;5;4.330
8/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Catamarca;Envio Express;Cancelado;Apple;119916;2;5,01;4;911.227;4;2.436
4/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Tucuman;Envio Estandar;Pendiente;Apple;472924;4;10,86;11;18.548.039;3;8.902
16/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Apple;493570;4;6,13;8;14.826.013;6;4.693
9/12/2024;Auriculares;Transferencia Bancaria;Recurrente;Catamarca;Envio Estandar;Enviado;LG;880337;2;14,36;6;9.046.646;3;9.575
5/12/2024;Smartphone;PayPal;Nuevo;San Juan;Recogida en Tienda;Enviado;Apple;760268;1;13,55;11;7.229.481;6;1.337
6/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Neuquen;Envio Express;Entregado;Lenovo;457860;1;1,81;7;3.147.062;2;7.024
10/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Santa Fe;Recogida en Tienda;Cancelado;Lenovo;687275;4;6,85;6;15.364.493;2;8.139
27/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Formosa;Recogida en Tienda;Pendiente;Apple;413027;2;10,44;2;1.479.706;3;3.747
16/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Jujuy;Recogida en Tienda;Pendiente;Motorola;976160;2;11,34;7;12.116.360;4;4.596
10/12/2024;Laptop;Pago Contra Entrega;Recurrente;CABA;Envio Express;Pendiente;Sony;268553;3;13,8;19;13.194.799;6;2.806
27/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Santa Fe;Recogida en Tienda;Enviado;Lenovo;796800;2;10,58;2;2.849.934;2;2.958
11/12/2024;Camara Digital;PayPal;Nuevo;CABA;Envio Estandar;Cancelado;Lenovo;786170;1;13,36;10;6.811.758;6;7.421
27/12/2024;Tablet;Transferencia Bancaria;Recurrente;Corrientes;Envio Estandar;Enviado;Huawei;706657;4;14,47;16;38.684.094;5;3.605
21/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Misiones;Envio Estandar;Cancelado;Motorola;486268;2;13,52;16;13.456.649;5;4.610
12/12/2024;Camara Digital;PayPal;Nuevo;Misiones;Envio Express;Pendiente;Sony;835045;3;9,12;13;29.595.116;4;9.252
31/12/2024;Accesorios;PayPal;Nuevo;San Luis;Envio Express;Cancelado;Huawei;412124;3;3,06;12;14.382.001;2;6.126
8/12/2024;Laptop;PayPal;Recurrente;Neuquen;Recogida en Tienda;Entregado;Apple;514950;2;13,66;1;889.185;6;1.187
25/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Catamarca;Recogida en Tienda;Cancelado;Apple;167821;4;10,25;18;10.844.258;3;3.512
30/12/2024;Smartphone;PayPal;Nuevo;Cordoba;Envio Estandar;Pendiente;Lenovo;489021;3;2,14;18;25.841.316;6;6.823
13/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Cancelado;Lenovo;584243;4;9,79;15;31.624.366;3;5.036
9/12/2024;Camara Digital;Mercado Pago;Nuevo;La Rioja;Envio Express;Cancelado;Xiaomi;293168;3;10,4;8;6.304.018;4;1.802
28/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Rio Negro;Recogida en Tienda;Enviado;Xiaomi;108160;2;4,18;2;414.552;6;2.480
28/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Santa Cruz;Envio Estandar;Entregado;Apple;919632;3;14,98;13;30.491.260;5;4.916
7/12/2024;Reloj Inteligente;PayPal;Recurrente;Salta;Recogida en Tienda;Enviado;Xiaomi;455230;3;14,62;19;22.153.370;1;5.435
6/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;CABA;Recogida en Tienda;Cancelado;Huawei;225879;3;9,6;16;9.801.499;2;8.638
15/12/2024;Laptop;Transferencia Bancaria;Recurrente;Catamarca;Envio Express;Cancelado;Sony;734913;4;14,82;5;12.519.348;5;3.046
29/12/2024;Camara Digital;PayPal;Recurrente;Catamarca;Envio Express;Pendiente;Motorola;128216;3;1,36;2;758.852;4;1.553
21/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;CABA;Envio Express;Enviado;Lenovo;358859;4;6,43;12;16.118.006;5;1.149
4/12/2024;Camara Digital;Tarjeta de Credito;Nuevo;Tucuman;Envio Estandar;Enviado;Sony;688882;3;9,22;10;18.761.584;6;4.635
8/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Catamarca;Recogida en Tienda;Pendiente;Apple;254349;2;14,32;7;3.051.040;3;3.160
16/12/2024;Accesorios;PayPal;Recurrente;Catamarca;Envio Estandar;Enviado;Huawei;132908;1;11,63;3;352.352;1;4.696
9/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Jujuy;Envio Express;Enviado;Apple;389708;2;10,68;17;11.834.564;5;5.632
12/12/2024;Tablet;Transferencia Bancaria;Recurrente;Santa Cruz;Envio Estandar;Cancelado;Huawei;741999;1;4,75;1;706.729;5;9.810
19/12/2024;Reloj Inteligente;PayPal;Nuevo;San Luis;Envio Express;Pendiente;Xiaomi;408089;3;7,87;9;10.150.712;1;9.722
1/12/2024;Tablet;Mercado Pago;Recurrente;Tierra del Fuego;Recogida en Tienda;Cancelado;Sony;338542;2;5,2;19;12.195.423;6;3.214
2/12/2024;Auriculares;Tarjeta de Credito;Nuevo;La Rioja;Envio Estandar;Cancelado;Lenovo;368519;2;4,79;4;2.806.905;1;1.058
9/12/2024;Tablet;Mercado Pago;Nuevo;Neuquen;Envio Express;Entregado;Samsung;186252;2;13,25;11;3.554.492;2;1.777
26/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Jujuy;Envio Estandar;Cancelado;Lenovo;825779;2;7,19;20;30.657.804;1;1.513
7/12/2024;Tablet;PayPal;Recurrente;Formosa;Envio Express;Entregado;LG;246064;1;1,14;9;2.189.306;3;1.428
15/12/2024;Accesorios;Pago Contra Entrega;Recurrente;Santa Fe;Envio Estandar;Enviado;Sony;510225;2;13,93;9;7.904.834;5;2.985
24/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Cordoba;Recogida en Tienda;Pendiente;Xiaomi;139167;2;10,62;13;3.233.943;4;8.637
12/12/2024;Laptop;PayPal;Recurrente;Cordoba;Recogida en Tienda;Pendiente;Motorola;446943;1;8,49;14;5.725.738;4;6.696
9/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Formosa;Envio Estandar;Pendiente;Samsung;117461;2;8,47;4;860.086;4;6.928
11/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Santa Cruz;Recogida en Tienda;Cancelado;Motorola;947839;3;1,79;19;53.061.123;2;2.946
17/12/2024;Tablet;PayPal;Nuevo;San Luis;Envio Estandar;Entregado;Sony;445999;2;13,73;14;10.773.283;3;1.407
15/12/2024;Laptop;PayPal;Recurrente;Cordoba;Envio Estandar;Pendiente;LG;356122;2;12,42;15;9.357.046;6;6.830
18/12/2024;Smartphone;PayPal;Nuevo;Salta;Recogida en Tienda;Cancelado;Samsung;648304;1;8,18;13;7.738.232;5;3.753
17/12/2024;Auriculares;Pago Contra Entrega;Nuevo;CABA;Recogida en Tienda;Entregado;Huawei;459334;3;13,85;19;22.556.775;5;1.867
26/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;San Luis;Recogida en Tienda;Pendiente;Samsung;799570;4;10,51;6;17.173.589;3;5.621
2/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Mendoza;Envio Express;Entregado;Huawei;457159;1;7,74;18;7.591.865;3;8.650
31/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;San Luis;Envio Express;Cancelado;LG;846483;3;14,19;7;15.252.888;1;1.700
25/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Mendoza;Envio Estandar;Pendiente;LG;453552;4;10,2;18;29.326.012;3;8.616
13/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Mendoza;Envio Express;Cancelado;Lenovo;833754;4;13,07;18;52.184.141;5;3.065
22/12/2024;Camara Digital;PayPal;Nuevo;La Rioja;Envio Estandar;Enviado;Motorola;687057;3;14,24;6;10.605.347;3;9.618
19/12/2024;Camara Digital;PayPal;Nuevo;Buenos Aires;Envio Express;Pendiente;LG;132214;1;5,16;9;1.128.563;5;3.846
19/12/2024;Tablet;Transferencia Bancaria;Recurrente;Corrientes;Recogida en Tienda;Entregado;Samsung;386764;3;14,63;4;3.962.041;5;7.259
11/12/2024;Tablet;Tarjeta de Credito;Recurrente;Formosa;Envio Estandar;Enviado;Motorola;185695;4;4,06;15;10.689.595;5;5.318
16/12/2024;Tablet;Tarjeta de Credito;Nuevo;San Luis;Envio Express;Entregado;Huawei;989475;3;6,78;6;16.603.730;6;1.711
8/12/2024;Smartphone;Tarjeta de Credito;Nuevo;San Juan;Envio Express;Cancelado;Apple;473143;2;5,54;1;893.829;2;2.248
15/12/2024;Reloj Inteligente;PayPal;Nuevo;Santa Fe;Envio Express;Enviado;Sony;527603;4;4,16;6;12.135.574;5;1.997
26/12/2024;Smartphone;PayPal;Recurrente;Tierra del Fuego;Envio Express;Entregado;Lenovo;744836;1;10,41;7;4.670.998;6;8.671
20/12/2024;Smartphone;PayPal;Recurrente;Santa Cruz;Envio Express;Pendiente;Lenovo;589698;3;3,88;20;34.008.540;1;3.221
24/12/2024;Tablet;Pago Contra Entrega;Nuevo;San Juan;Envio Estandar;Entregado;Sony;364962;4;10,88;13;16.914.053;6;4.324
18/12/2024;Smartphone;PayPal;Recurrente;Neuquen;Envio Estandar;Pendiente;Samsung;233071;3;11,52;4;2.474.676;5;7.066
17/12/2024;Smartphone;Mercado Pago;Nuevo;Tierra del Fuego;Recogida en Tienda;Entregado;Sony;396432;1;10,23;5;1.779.446;2;1.441
31/12/2024;Auriculares;Mercado Pago;Recurrente;San Juan;Envio Estandar;Entregado;Xiaomi;624217;2;6,78;2;2.327.667;3;4.812
8/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Salta;Recogida en Tienda;Cancelado;Huawei;639596;1;2,42;4;2.496.588;1;9.818
10/12/2024;Smartphone;Mercado Pago;Recurrente;Catamarca;Envio Estandar;Cancelado;Apple;130616;1;3,68;9;1.132.261;3;8.702
16/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Cordoba;Envio Estandar;Pendiente;Motorola;256808;1;12,8;8;1.791.412;6;6.085
8/12/2024;Auriculares;PayPal;Recurrente;Neuquen;Envio Estandar;Enviado;Huawei;523732;2;2,1;5;5.127.170;3;2.793
21/12/2024;Accesorios;Mercado Pago;Recurrente;Chaco;Envio Express;Cancelado;LG;268924;2;7,91;17;8.419.725;3;5.261
22/12/2024;Auriculares;Mercado Pago;Recurrente;Rio Negro;Envio Estandar;Entregado;Apple;986129;1;12,86;7;6.015.270;3;3.422
25/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Santa Fe;Envio Express;Entregado;Apple;142700;3;1,33;18;7.603.572;4;2.760
10/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Tierra del Fuego;Envio Estandar;Entregado;Xiaomi;121290;3;12,57;18;5.726.431;3;6.234
10/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Santa Fe;Envio Express;Cancelado;LG;369090;1;12,48;13;4.199.171;6;9.494
25/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Formosa;Envio Estandar;Pendiente;Sony;690076;4;5,17;12;31.409.805;6;4.534
13/12/2024;Smartphone;Transferencia Bancaria;Recurrente;Tucuman;Recogida en Tienda;Pendiente;Lenovo;944573;3;14,59;19;45.982.789;5;3.731
11/12/2024;Smartphone;PayPal;Nuevo;Salta;Recogida en Tienda;Entregado;Huawei;459951;3;7,76;6;7.636.617;1;6.152
17/12/2024;Accesorios;Mercado Pago;Nuevo;Rio Negro;Envio Express;Pendiente;Samsung;582226;3;12,08;20;30.711.988;2;1.724
21/12/2024;Auriculares;Pago Contra Entrega;Recurrente;Formosa;Envio Express;Entregado;Lenovo;311484;3;1,08;16;14.789.818;1;7.035
27/12/2024;Tablet;Tarjeta de Credito;Recurrente;Corrientes;Recogida en Tienda;Entregado;Sony;133475;1;12,4;11;1.286.126;2;9.658
30/12/2024;Camara Digital;Mercado Pago;Nuevo;Mendoza;Recogida en Tienda;Enviado;Sony;451336;3;12,68;1;1.182.282;6;3.314
14/12/2024;Laptop;Pago Contra Entrega;Recurrente;Misiones;Envio Estandar;Enviado;Apple;405170;1;11,42;17;6.101.581;1;7.362
10/12/2024;Camara Digital;Mercado Pago;Nuevo;Catamarca;Envio Express;Enviado;Sony;841692;1;1,47;3;2.487.909;4;1.943
16/12/2024;Auriculares;Transferencia Bancaria;Recurrente;San Luis;Envio Express;Pendiente;LG;639723;2;13,05;3;3.337.513;6;7.339
23/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Misiones;Recogida en Tienda;Entregado;LG;689749;4;12,14;12;29.088.652;4;5.489
14/12/2024;Tablet;PayPal;Nuevo;CABA;Recogida en Tienda;Entregado;Xiaomi;783027;1;9,03;12;8.548.161;1;6.033
20/12/2024;Reloj Inteligente;PayPal;Recurrente;CABA;Recogida en Tienda;Entregado;Huawei;503684;2;11,22;1;894.324;4;1.628
11/12/2024;Accesorios;PayPal;Nuevo;Salta;Envio Estandar;Enviado;Samsung;229684;4;7,79;5;4.235.879;2;2.771
22/12/2024;Laptop;Mercado Pago;Nuevo;Chaco;Envio Estandar;Pendiente;Huawei;538584;3;8,83;8;11.784.343;1;3.369
16/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Rio Negro;Envio Express;Entregado;Samsung;956099;2;14,67;7;11.421.789;6;3.602
12/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Santa Fe;Envio Express;Enviado;Apple;844190;1;5,65;10;7.964.752;2;2.397
27/12/2024;Smartphone;Pago Contra Entrega;Nuevo;San Juan;Envio Estandar;Entregado;LG;144712;2;6,24;15;4.070.496;1;8.063
22/12/2024;Laptop;PayPal;Recurrente;Tierra del Fuego;Recogida en Tienda;Entregado;Apple;565379;2;13,59;20;19.541.468;2;6.609
2/12/2024;Smartphone;Mercado Pago;Recurrente;Buenos Aires;Recogida en Tienda;Pendiente;Sony;240838;2;10,65;12;5.164.561;4;1.637
6/12/2024;Smartphone;PayPal;Nuevo;San Luis;Envio Express;Entregado;LG;264237;4;1,16;19;19.848.072;1;8.394
11/12/2024;Tablet;PayPal;Nuevo;La Rioja;Recogida en Tienda;Pendiente;Sony;504693;2;5,67;9;8.569.482;6;2.815
22/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Santa Fe;Envio Express;Pendiente;Sony;530050;2;10,89;2;1.889.383;6;1.052
29/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;San Juan;Envio Estandar;Cancelado;Huawei;512716;3;6,08;6;8.667.614;3;6.825
19/12/2024;Tablet;Pago Contra Entrega;Recurrente;Misiones;Envio Estandar;Entregado;LG;961988;3;7,34;9;24.067.947;6;3.345
30/12/2024;Laptop;Transferencia Bancaria;Recurrente;Rio Negro;Envio Estandar;Enviado;Lenovo;432745;2;1,37;13;11.097.733;1;6.512
25/12/2024;Accesorios;Mercado Pago;Recurrente;Jujuy;Recogida en Tienda;Cancelado;Motorola;606774;2;13,51;20;20.993.109;5;3.938
23/12/2024;Accesorios;Mercado Pago;Recurrente;Santa Fe;Envio Express;Entregado;Sony;494061;3;2,95;8;11.507.408;3;5.461
14/12/2024;Tablet;Pago Contra Entrega;Recurrente;San Juan;Recogida en Tienda;Cancelado;Xiaomi;106044;3;7,58;17;4.998.291;3;6.257
30/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Rio Negro;Envio Express;Pendiente;Samsung;441329;1;11,58;14;5.463.244;4;2.540
14/12/2024;Auriculares;PayPal;Recurrente;Buenos Aires;Recogida en Tienda;Cancelado;Xiaomi;835514;1;1,41;13;10.708.621;4;2.707
7/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Catamarca;Envio Express;Enviado;Lenovo;738714;3;10,18;5;9.953.161;3;8.064
6/12/2024;Smartphone;Mercado Pago;Nuevo;La Rioja;Recogida en Tienda;Entregado;Sony;819567;2;1,87;20;32.169.867;5;4.175
7/12/2024;Laptop;Pago Contra Entrega;Recurrente;Tucuman;Envio Estandar;Enviado;Sony;524762;3;1,26;11;17.098.758;3;5.398
7/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Mendoza;Envio Estandar;Pendiente;Motorola;141877;2;6,99;2;527.815;1;9.788
17/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Santa Cruz;Envio Estandar;Entregado;Motorola;583257;3;7,56;2;3.234.862;4;2.743
19/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Chaco;Envio Express;Entregado;Huawei;705580;2;7,59;15;19.561.486;6;4.066
9/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Neuquen;Envio Express;Cancelado;Xiaomi;560902;1;5;13;6.926.832;2;4.280
30/12/2024;Accesorios;Mercado Pago;Recurrente;Chaco;Envio Express;Cancelado;Sony;483149;4;3,94;18;33.416.163;4;5.444
1/12/2024;Laptop;PayPal;Recurrente;San Luis;Envio Estandar;Pendiente;Samsung;338797;4;14,98;14;16.131.469;4;5.019
26/12/2024;Reloj Inteligente;PayPal;Recurrente;San Luis;Envio Express;Enviado;Xiaomi;388552;3;6,15;13;14.220.910;4;9.246
30/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Catamarca;Envio Estandar;Cancelado;LG;693724;3;5,87;11;21.549.253;4;6.229
13/12/2024;Accesorios;Transferencia Bancaria;Recurrente;San Juan;Envio Estandar;Pendiente;Xiaomi;274009;4;4,2;6;6.300.213;2;4.637
23/12/2024;Laptop;Pago Contra Entrega;Recurrente;Misiones;Recogida en Tienda;Pendiente;Motorola;384147;2;6,26;18;12.964.069;5;5.094
2/12/2024;Tablet;Tarjeta de Credito;Nuevo;Jujuy;Recogida en Tienda;Enviado;Sony;912748;2;14,79;12;18.665.335;2;9.057
1/12/2024;Laptop;Tarjeta de Credito;Recurrente;San Luis;Recogida en Tienda;Entregado;Huawei;187148;4;10,41;11;7.377.378;2;2.573
14/12/2024;Laptop;Mercado Pago;Nuevo;Corrientes;Envio Express;Pendiente;Lenovo;103987;4;11,26;18;6.644.168;1;1.440
26/12/2024;Accesorios;Tarjeta de Credito;Recurrente;CABA;Envio Estandar;Entregado;LG;837219;2;3,43;7;11.319.520;4;5.395
20/12/2024;Laptop;PayPal;Recurrente;Tucuman;Recogida en Tienda;Pendiente;LG;774080;2;11,5;13;17.812.141;6;6.037
27/12/2024;Reloj Inteligente;PayPal;Recurrente;Santa Cruz;Envio Estandar;Cancelado;Huawei;290686;3;14,15;16;11.978.624;5;4.975
1/12/2024;Laptop;Pago Contra Entrega;Recurrente;Chaco;Envio Express;Cancelado;Apple;317487;4;7,48;11;12.924.890;2;6.223
22/12/2024;Smartphone;Transferencia Bancaria;Nuevo;San Luis;Recogida en Tienda;Enviado;Apple;191395;3;3,87;2;1.103.925;3;3.715
28/12/2024;Tablet;Tarjeta de Credito;Recurrente;Formosa;Envio Express;Enviado;LG;912839;2;2,94;12;21.263.650;2;5.652
6/12/2024;Accesorios;Transferencia Bancaria;Nuevo;Cordoba;Envio Express;Pendiente;Apple;560494;1;10,54;8;4.011.427;4;9.915
13/12/2024;Laptop;Pago Contra Entrega;Nuevo;Catamarca;Envio Express;Entregado;Huawei;253554;3;9,86;15;10.284.649;2;6.840
13/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;CABA;Recogida en Tienda;Enviado;Huawei;907983;3;8,22;2;5.000.066;3;5.839
1/12/2024;Reloj Inteligente;PayPal;Nuevo;Tierra del Fuego;Envio Express;Enviado;Xiaomi;277507;3;11,65;19;13.975.431;6;2.086
26/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Mendoza;Recogida en Tienda;Cancelado;LG;388263;3;14,54;11;10.949.317;3;2.858
2/12/2024;Tablet;Tarjeta de Credito;Recurrente;Santa Cruz;Envio Express;Enviado;Lenovo;271274;4;9,34;17;16.722.844;4;1.778
7/12/2024;Tablet;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Enviado;LG;663185;3;6,86;15;27.794.781;3;5.946
